year,month,code,description,description,price
2016,10,DKK,CORONA DANESA,7.3615
2016,10,NOK,CORONA NORUEGA,9.137
2016,10,SEK,CORONA SUECA,9.466
2016,10,CHF,FRANC SUÍS,1.0883
2016,10,USD,DÒLAR USA,1.1111
2016,10,CAD,DÒLAR CANADENC,1.4593
2016,10,JPY,IEN,112.5722
2016,10,HKD,DÒLAR HONG KONG,8.5408
2016,11,GBP,LLIURA ESTERLINA,0.8897
2016,11,DKK,CORONA DANESA,7.3477
2016,11,NOK,CORONA NORUEGA,8.8369
2016,11,SEK,CORONA SUECA,9.5672
2016,11,CHF,FRANC SUÍS,1.0831
2016,11,USD,DÒLAR USA,1.0941
2016,11,CAD,DÒLAR CANADENC,1.4286
2016,11,JPY,IEN,113.1778
2016,11,HKD,DÒLAR HONG KONG,8.4126
2016,12,GBP,LLIURA ESTERLINA,0.8525
2016,12,DKK,CORONA DANESA,7.3455
2016,12,NOK,CORONA NORUEGA,8.9353
2016,12,SEK,CORONA SUECA,9.6703
2016,12,CHF,FRANC SUÍS,1.0712
2016,12,USD,DÒLAR USA,1.0588
2016,12,CAD,DÒLAR CANADENC,1.4176
2016,12,JPY,IEN,117.1965
2016,12,HKD,DÒLAR HONG KONG,8.139
2015,01,GBP,LLIURA ESTERLINA,0.7596
2015,01,DKK,CORONA DANESA,7.3416
2015,01,NOK,CORONA NORUEGA,8.757
2015,01,SEK,CORONA SUECA,9.3238
2015,01,CHF,FRANC SUÍS,1.0084
2015,01,USD,DÒLAR USA,1.1526
2015,01,CAD,DÒLAR CANADENC,1.3864
2015,01,JPY,IEN,134.9156
2015,01,HKD,DÒLAR HONG KONG,8.8548
2015,02,GBP,LLIURA ESTERLINA,0.7392
2015,02,DKK,CORONA DANESA,7.3507
2015,02,NOK,CORONA NORUEGA,8.4554
2015,02,SEK,CORONA SUECA,9.3789
2015,02,CHF,FRANC SUÍS,1.0646
2015,02,USD,DÒLAR USA,1.1349
2015,02,CAD,DÒLAR CANADENC,1.4023
2015,02,JPY,IEN,134.7327
2015,02,HKD,DÒLAR HONG KONG,8.7231
2015,03,GBP,LLIURA ESTERLINA,0.7165
2015,03,DKK,CORONA DANESA,7.3628
2015,03,NOK,CORONA NORUEGA,8.7101
2015,03,SEK,CORONA SUECA,9.0929
2015,03,CHF,FRANC SUÍS,1.0625
2015,03,USD,DÒLAR USA,1.057
2015,03,CAD,DÒLAR CANADENC,1.348
2015,03,JPY,IEN,137.7235
2015,03,HKD,DÒLAR HONG KONG,8.1255
2015,04,GBP,LLIURA ESTERLINA,0.7174
2015,04,DKK,CORONA DANESA,7.3674
2015,04,NOK,CORONA NORUEGA,8.3319
2015,04,SEK,CORONA SUECA,9.1888
2015,04,CHF,FRANC SUÍS,1.0221
2015,04,USD,DÒLAR USA,1.0723
2015,04,CAD,DÒLAR CANADENC,1.3074
2015,04,JPY,IEN,127.6544
2015,04,HKD,DÒLAR HONG KONG,8.2341
2015,05,GBP,LLIURA ESTERLINA,0.7127
2015,05,DKK,CORONA DANESA,7.3682
2015,05,NOK,CORONA NORUEGA,8.3047
2015,05,SEK,CORONA SUECA,9.1768
2015,05,CHF,FRANC SUÍS,1.0381
2015,05,USD,DÒLAR USA,1.1038
2015,05,CAD,DÒLAR CANADENC,1.3459
2015,05,JPY,IEN,133.08
2015,05,HKD,DÒLAR HONG KONG,8.4812
2015,06,GBP,LLIURA ESTERLINA,0.7127
2015,06,DKK,CORONA DANESA,7.3682
2015,06,NOK,CORONA NORUEGA,8.3047
2015,06,SEK,CORONA SUECA,9.1768
2015,06,CHF,FRANC SUÍS,1.0381
2015,06,USD,DÒLAR USA,1.1038
2015,06,CAD,DÒLAR CANADENC,1.3459
2015,06,JPY,IEN,133.08
2015,06,HKD,DÒLAR HONG KONG,8.4812
2015,07,GBP,LLIURA ESTERLINA,0.7174
2015,07,DKK,CORONA DANESA,7.3645
2015,07,NOK,CORONA NORUEGA,8.631
2015,07,SEK,CORONA SUECA,9.0845
2015,07,CHF,FRANC SUÍS,1.0428
2015,07,USD,DÒLAR USA,1.1224
2015,07,CAD,DÒLAR CANADENC,1.3761
2015,07,JPY,IEN,138.1197
2015,07,HKD,DÒLAR HONG KONG,8.6209
2015,08,GBP,LLIURA ESTERLINA,0.699
2015,08,DKK,CORONA DANESA,7.3686
2015,08,NOK,CORONA NORUEGA,8.7655
2015,08,SEK,CORONA SUECA,9.2317
2015,08,CHF,FRANC SUÍS,1.0447
2015,08,USD,DÒLAR USA,1.0915
2015,08,CAD,DÒLAR CANADENC,1.4086
2015,08,JPY,IEN,134.4507
2015,08,HKD,DÒLAR HONG KONG,8.383
2015,09,GBP,LLIURA ESTERLINA,0.7034
2015,09,DKK,CORONA DANESA,7.3691
2015,09,NOK,CORONA NORUEGA,9.0194
2015,09,SEK,CORONA SUECA,9.3138
2015,09,CHF,FRANC SUÍS,1.0756
2015,09,USD,DÒLAR USA,1.1031
2015,09,CAD,DÒLAR CANADENC,1.4319
2015,09,JPY,IEN,136.4995
2015,09,HKD,DÒLAR HONG KONG,8.4746
2015,10,GBP,LLIURA ESTERLINA,0.7224
2015,10,DKK,CORONA DANESA,7.3653
2015,10,NOK,CORONA NORUEGA,9.1077
2015,10,SEK,CORONA SUECA,9.2276
2015,10,CHF,FRANC SUÍS,1.0825
2015,10,USD,DÒLAR USA,1.1085
2015,10,CAD,DÒLAR CANADENC,1.4654
2015,10,JPY,IEN,132.5853
2015,10,HKD,DÒLAR HONG KONG,8.5125
2015,11,GBP,LLIURA ESTERLINA,0.7332
2015,11,DKK,CORONA DANESA,7.3668
2015,11,NOK,CORONA NORUEGA,9.1329
2015,11,SEK,CORONA SUECA,9.313
2015,11,CHF,FRANC SUÍS,1.0816
2015,11,USD,DÒLAR USA,1.1312
2015,11,CAD,DÒLAR CANADENC,1.4645
2015,11,JPY,IEN,135.0546
2015,11,HKD,DÒLAR HONG KONG,8.6863
2015,12,GBP,LLIURA ESTERLINA,0.6986
2015,12,DKK,CORONA DANESA,7.3689
2015,12,NOK,CORONA NORUEGA,9.1293
2015,12,SEK,CORONA SUECA,9.1817
2015,12,CHF,FRANC SUÍS,1.0785
2015,12,USD,DÒLAR USA,1.0644
2015,12,CAD,DÒLAR CANADENC,1.4101
2015,12,JPY,IEN,130.68
2015,12,HKD,DÒLAR HONG KONG,8.1765
2014,01,GBP,LLIURA ESTERLINA,0.8201
2014,01,DKK,CORONA DANESA,7.3697
2014,01,NOK,CORONA NORUEGA,8.2482
2014,01,SEK,CORONA SUECA,8.6784
2014,01,CHF,FRANC SUÍS,1.2308
2014,01,USD,DÒLAR USA,1.35
2014,01,CAD,DÒLAR CANADENC,1.4741
2014,01,JPY,IEN,140.31
2014,01,HKD,DÒLAR HONG KONG,10.3786
2014,02,GBP,LLIURA ESTERLINA,0.8209
2014,02,DKK,CORONA DANESA,7.369
2014,02,NOK,CORONA NORUEGA,8.2086
2014,02,SEK,CORONA SUECA,8.8105
2014,02,CHF,FRANC SUÍS,1.2174
2014,02,USD,DÒLAR USA,1.3711
2014,02,CAD,DÒLAR CANADENC,1.4927
2014,02,JPY,IEN,139.4156
2014,02,HKD,DÒLAR HONG KONG,10.5363
2014,03,GBP,LLIURA ESTERLINA,0.8339
2014,03,DKK,CORONA DANESA,7.3695
2014,03,NOK,CORONA NORUEGA,8.2079
2014,03,SEK,CORONA SUECA,8.7253
2014,03,CHF,FRANC SUÍS,1.2132
2014,03,USD,DÒLAR USA,1.387
2014,03,CAD,DÒLAR CANADENC,1.5434
2014,03,JPY,IEN,140.2998
2014,03,HKD,DÒLAR HONG KONG,10.6691
2014,04,GBP,LLIURA ESTERLINA,0.8191
2014,04,DKK,CORONA DANESA,7.3716
2014,04,NOK,CORONA NORUEGA,8.1657
2014,04,SEK,CORONA SUECA,8.7253
2014,04,CHF,FRANC SUÍS,1.217
2014,04,USD,DÒLAR USA,1.3779
2014,04,CAD,DÒLAR CANADENC,1.5129
2014,04,JPY,IEN,140.801
2014,04,HKD,DÒLAR HONG KONG,10.5851
2014,05,GBP,LLIURA ESTERLINA,0.8114
2014,05,DKK,CORONA DANESA,7.3708
2014,05,NOK,CORONA NORUEGA,8.0616
2014,05,SEK,CORONA SUECA,8.9172
2014,05,CHF,FRANC SUÍS,1.2168
2014,05,USD,DÒLAR USA,1.367
2014,05,CAD,DÒLAR CANADENC,1.4842
2014,05,JPY,IEN,137.3987
2014,05,HKD,DÒLAR HONG KONG,10.5021
2014,06,GBP,LLIURA ESTERLINA,0.7953
2014,06,DKK,CORONA DANESA,7.3623
2014,06,NOK,CORONA NORUEGA,8.0369
2014,06,SEK,CORONA SUECA,8.8786
2014,06,CHF,FRANC SUÍS,1.2141
2014,06,USD,DÒLAR USA,1.3497
2014,06,CAD,DÒLAR CANADENC,1.4611
2014,06,JPY,IEN,137.4839
2014,06,HKD,DÒLAR HONG KONG,10.3664
2014,07,GBP,LLIURA ESTERLINA,0.7861
2014,07,DKK,CORONA DANESA,7.3628
2014,07,NOK,CORONA NORUEGA,8.2333
2014,07,SEK,CORONA SUECA,9.113
2014,07,CHF,FRANC SUÍS,1.2105
2014,07,USD,DÒLAR USA,1.3417
2014,07,CAD,DÒLAR CANADENC,1.4337
2014,07,JPY,IEN,135.4959
2014,07,HKD,DÒLAR HONG KONG,10.3051
2014,08,GBP,LLIURA ESTERLINA,0.7861
2014,08,DKK,CORONA DANESA,7.3628
2014,08,NOK,CORONA NORUEGA,8.2333
2014,08,SEK,CORONA SUECA,9.113
2014,08,CHF,FRANC SUÍS,1.2105
2014,08,USD,DÒLAR USA,1.3417
2014,08,CAD,DÒLAR CANADENC,1.4337
2014,08,JPY,IEN,135.4959
2014,08,HKD,DÒLAR HONG KONG,10.3051
2014,09,GBP,LLIURA ESTERLINA,0.7224
2014,09,DKK,CORONA DANESA,7.3653
2014,09,NOK,CORONA NORUEGA,9.1077
2014,09,SEK,CORONA SUECA,9.2276
2014,09,CHF,FRANC SUÍS,1.0825
2014,09,USD,DÒLAR USA,1.1085
2014,09,CAD,DÒLAR CANADENC,1.4654
2014,09,JPY,IEN,132.5853
2014,09,HKD,DÒLAR HONG KONG,8.5125
2014,10,GBP,LLIURA ESTERLINA,0.7918
2014,10,DKK,CORONA DANESA,7.3505
2014,10,NOK,CORONA NORUEGA,8.1888
2014,10,SEK,CORONA SUECA,9.1053
2014,10,CHF,FRANC SUÍS,1.2053
2014,10,USD,DÒLAR USA,1.2904
2014,10,CAD,DÒLAR CANADENC,1.4071
2014,10,JPY,IEN,137.7721
2014,10,HKD,DÒLAR HONG KONG,9.9111
2014,11,GBP,LLIURA ESTERLINA,0.7993
2014,11,DKK,CORONA DANESA,7.3509
2014,11,NOK,CORONA NORUEGA,8.3482
2014,11,SEK,CORONA SUECA,9.1386
2014,11,CHF,FRANC SUÍS,1.1969
2014,11,USD,DÒLAR USA,1.2485
2014,11,CAD,DÒLAR CANADENC,1.4084
2014,11,JPY,IEN,145.901
2014,11,HKD,DÒLAR HONG KONG,9.5935
2014,12,GBP,LLIURA ESTERLINA,0.7913
2014,12,DKK,CORONA DANESA,7.3473
2014,12,NOK,CORONA NORUEGA,9.2338
2014,12,SEK,CORONA SUECA,9.3858
2014,12,CHF,FRANC SUÍS,1.1964
2014,12,USD,DÒLAR USA,1.2438
2014,12,CAD,DÒLAR CANADENC,1.4423
2014,12,JPY,IEN,145.2611
2014,12,HKD,DÒLAR HONG KONG,9.5561
